index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,total_number_of_pixels,total_pixels_per_square_of_diag
161,acer,Acer Aspire 3 A315-24P NX.KDESI.00B Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),395.88,54,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
793,hp,HP Victus 15-fb0135AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),743.88,64,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
652,walker,Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),191.88,37,intel,celeron,2,2,4,SSD,128,No secondary storage,0,intel,integrated,0,14.1,1920,1080,windows,1,2073600,10430.058850158443
892,asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),863.26,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,14.0,1920,1200,windows,1,2304000,11755.102040816326
562,msi,MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1799.88,76,intel,core i7,14,20,8,SSD,1024,No secondary storage,0,nvidia,dedicated,0,17.3,2560,1440,windows,2,3686400,12317.150589729024
796,acer,Acer Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),479.88,51,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
500,asus,Asus Chromebook CX1400CKA-EK0335 Laptop (Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),227.88,37,intel,celeron,2,2,4,SSD,128,No secondary storage,0,intel,integrated,0,14.0,1920,1080,chrome,1,2073600,10579.591836734693
158,hp,HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),731.88,64,intel,core i5,8,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
157,dell,Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),455.88,59,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
726,msi,MSI Bravo 17 C7VEK-035IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),1139.88,77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,17.3,1920,1080,windows,1,2073600,6928.397206722576
934,hp,HP Spectre x360 2023 13.5-ef2033TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1662.13,72,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,1,13.5,3000,2000,windows,1,6000000,32921.81069958848
744,lenovo,Lenovo ThinkBook 15 G3 ACL 21A4A08UIH Laptop (AMD Ryzen 5 5500U/ 8 GB/ 512 GB SSD/ DOS),491.88,57,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,dos,1,2073600,8520.710059171599
671,hp,HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),1040.28,66,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,1,15.6,1920,1080,windows,1,2073600,8520.710059171599
360,msi,MSI Vector GP68 HX 13VG-214IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),2399.88,80,intel,core i7,16,24,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
475,asus,Asus VivoBook 15 X515MA-BR022WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),338.28,43,intel,celeron,2,2,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1366,768,windows,1,1049088,4310.848126232742
337,asus,Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),393.9,37,intel,celeron,2,2,8,HDD,128,No secondary storage,0,intel,integrated,0,15.6,1920,1080,chrome,1,2073600,8520.710059171599
197,lenovo,Lenovo LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),803.88,69,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
131,acer,Acer Extensa 15 EX215-33 2023 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),371.88,49,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
856,acer,Acer One 14 Z8-415 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),479.88,58,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
620,dell,Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),5411.88,83,intel,core i9,24,32,4,SSD,1024,No secondary storage,0,nvidia,dedicated,0,18.0,3200,1800,windows,1,5760000,17777.777777777777
154,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),2998.8,58,apple,m3,12,12,8,SSD,512,No secondary storage,0,apple,apple,0,16.2,3456,2234,mac,1,7720704,29418.930041152264
961,hp,HP 247 G8 Laptop (AMD Ryzen 3 3500U/ 8GB/ 512GB SSD/Win11),394.68,52,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,0,14.0,1366,768,windows,1,1049088,5352.489795918367
208,chuwi,Chuwi CoreBook X Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Win11),299.88,50,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1200,windows,1,2304000,11755.102040816326
621,hp,HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),524.82,56,intel,core i3,6,8,8,SSD,1024,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
290,hp,HP Pavilion 15-eg2009TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),767.88,62,intel,core i5,12,16,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
305,hp,HP Envy x360 15-fh0014AU Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),953.6,64,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,1,15.6,1920,1080,windows,1,2073600,8520.710059171599
412,lenovo,Lenovo Legion Slim 5 82YA00DXIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1670.28,78,intel,core i7,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
130,lenovo,Lenovo Thinkbook 15 21DJA049IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),491.88,66,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
194,msi,MSI Thin GF63 11UC-1490IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),755.88,73,intel,core i5,6,12,16,HDD,1024,SSD,256,nvidia,dedicated,0,15.6,1920,1080,windows,No information,2073600,8520.710059171599
213,asus,Asus Vivobook 16X 2023 K3605ZU-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1080.72,77,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
450,asus,Asus ROG Strix G17 G713RC-HX109WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),1034.27,71,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,17.3,1920,1080,windows,1,2073600,6928.397206722576
257,dell,Dell Vostro 3425 M552321WIN9S Laptop (AMD Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11 Home),611.88,68,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
427,dell,Dell Inspiron 15 3511 IN35117W5CCS01ORB1 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),816.34,53,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
980,acer,Acer Aspire 3 A315-24P NX.KDESI.003 Laptop (Ryzen 3 7520U/ 8GB/ 512GB SSD/ Win11 Home),359.88,54,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
770,dell,Dell Inspiron 7430 IC7430VVR8C001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),960.24,58,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,14.0,1920,1200,windows,1,2304000,11755.102040816326
773,infinix,Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),467.88,58,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
891,hp,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),774.0,75,intel,core i5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.1,1920,1080,windows,1,2073600,7999.691369931715
137,lenovo,Lenovo IdeaPad Gaming 3 82K10198IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),547.81,67,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
649,lg,LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1414.79,69,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1200,1920,windows,1,2304000,11755.102040816326
414,lenovo,Lenovo Legion 5 Pro 82JQ010EIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1240.74,77,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
789,msi,MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1103.88,75,intel,core i7,10,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
953,msi,MSI Modern 15 B7M-071IN Laptop (AMD Ryzen 5-7530U/ 16GB/ 512GB SSD/ Win11),587.88,54,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
747,hp,HP Pavilion 15-EH3101AU Laptop (AMD Ryzen 7- 7730U/ 16GB/ 512GB SSD/ Win11 Home),781.2,66,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
916,asus,Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),719.88,56,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
230,asus,Asus Vivobook 15 X1502ZA-EJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),678.0,64,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
653,hp,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),287.99,52,amd,ryzen 3,2,4,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1366,768,dos,1,1049088,4310.848126232742
918,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),820.68,64,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
757,lenovo,Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),419.88,54,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
809,msi,MSI Stealth 17 Studio A13VG-029IN Gaming Laptop (13th Gen Core i7/ 16GB/ 2TB SSD/ Win11 Home/ 8GB Graph),3359.88,85,intel,core i7,14,20,16,SSD,2048,No secondary storage,0,nvidia,dedicated,0,17.3,2560,1440,windows,2,3686400,12317.150589729024
922,asus,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),899.88,60,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
636,asus,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),919.2,72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
841,msi,MSI Thin GF63 12VE-267IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/6GB Graphics),1043.88,73,intel,core i5,8,12,16,HDD,1024,SSD,256,nvidia,dedicated,0,15.6,1920,1080,windows,No information,2073600,8520.710059171599
765,dell,Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),743.88,56,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
398,lenovo,Lenovo IdeaPad Pro 5 83AQ005SIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1310.28,63,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,3,4096000,16000.0
975,acer,Acer Nitro 5 AN515-58 UN.QFHSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),917.99,71,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
521,acer,Acer TMP214-41-G3 UN.VSQSI.006 Notebook (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),503.88,60,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,0,14.0,1366,768,windows,1,1049088,5352.489795918367
278,asus,Asus VivoBook 14 2022 X1402ZA-MW511WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),751.2,73,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,1,14.0,1920,1080,windows,1,2073600,10579.591836734693
822,asus,Asus Vivobook 15X OLED M3504YA-LK541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),724.55,67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
453,dell,Dell Inspiron 3530 15 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),791.88,57,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
508,lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF000UIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),722.28,59,intel,core i5,8,12,16,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
120,asus,Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),903.0,72,intel,core i5,12,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
703,dell,Dell Inspiron 7420 2in1 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1085.88,67,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,14.0,1920,1200,windows,1,2304000,11755.102040816326
243,asus,Asus Vivobook 16X 2023 K3605VC-MB542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),1079.88,67,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
1000,asus,Asus Vivobook Go 15 2023 E1504FA-NJ522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),539.88,59,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
619,msi,MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic),1079.88,71,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,14.0,1920,1200,windows,2,2304000,11755.102040816326
683,lenovo,Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),791.88,67,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
385,acer,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),767.99,65,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
984,msi,MSI Prestige 14 Evo B13M-279IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home),1048.69,67,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,intel,integrated,0,14.0,1920,1200,windows,2,2304000,11755.102040816326
845,acer,Acer Predator Helios Neo 16 PHN16-71 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1715.99,78,intel,core i7,16,24,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
244,asus,Asus TUF Gaming F17 FX706HF-HX018W Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),668.27,64,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,17.3,1920,1080,windows,1,2073600,6928.397206722576
790,msi,MSI Katana 15 B12UDXK-1019IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),1055.88,75,intel,core i5,8,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
688,hp,HP Zbook Power G4-A 2023 ZHAN 99 Laptop (AMD Ryzen 5 6600H/ 16GB/ 1TB 512GB SSD/ Win11/ 4GB Graph),1388.47,71,amd,ryzen 5,6,12,16,HDD,1024,SSD,512,nvidia,dedicated,0,15.6,1920,1080,windows,No information,2073600,8520.710059171599
329,avita,Avita Liber AM15A2INT56F Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),390.6,51,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
660,lenovo,Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),394.79,59,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,dos,1,2073600,8520.710059171599
422,acer,Acer Aspire 5 2023 A515-58GM Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),740.4,65,intel,core i5,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
901,msi,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),875.88,71,intel,core i5,6,12,16,HDD,1024,SSD,256,nvidia,dedicated,0,15.6,1920,1080,windows,No information,2073600,8520.710059171599
721,msi,MSI Bravo 15 C7UDXK-093IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6 GB Graphics),899.88,69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
370,asus,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1189.33,69,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
269,hp,HP Victus 15-fb0107AX Gaming Laptop (Ryzen 7-5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),851.88,69,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
756,lenovo,Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),419.88,53,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
639,hp,HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),1599.23,69,intel,core i7,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
644,lg,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),939.59,72,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,1,16.0,1920,1200,windows,1,2304000,9000.0
293,hp,HP 14s-fq1092au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),501.0,64,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
388,hp,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),638.28,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
396,lenovo,Lenovo Yoga Slim 6 14IRH8 83E00015IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),1019.88,58,intel,core i5,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,0,14.0,1920,1200,windows,1,2304000,11755.102040816326
235,asus,Asus ROG Strix G16 2023 G614JV-N4141WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),2159.88,77,intel,core i9,24,32,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
956,dell,Dell Vostro 5620 M552319WIN9S Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),1055.88,72,intel,core i7,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1080,windows,1,2073600,8100.0
976,msi,MSI Modern 14 C12M-440IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),455.88,58,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
484,lenovo,Lenovo IdeaPad 3 82H803HRIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),755.88,60,intel,core i7,4,8,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
359,asus,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),1038.0,67,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
517,msi,MSI Thin GF63 11UC-1291IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),755.88,71,intel,core i5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
651,asus,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),767.88,65,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
990,msi,MSI Modern 14 C13M-437IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),491.88,56,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
931,dell,Dell Vostro 3420 D552317WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),670.8,59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
908,msi,MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),2591.88,87,intel,core i7,16,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,2,4096000,16000.0
631,dell,Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),3599.88,89,amd,ryzen 9,12,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
858,hp,HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),481.2,54,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
657,lenovo,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),635.88,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,2,2073600,10579.591836734693
